status,starturl,origin
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sl_ssj_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsk_snk23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sk_snk_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudru_syntagrus23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ru_syntagrus_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudru_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ru_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudru_gsd23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ru_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudro_nonstandard23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ro_nonstandard_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudro_rrt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ro_rrt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudpt_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_pt_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudpt_gsd23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_pt_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudpt_bosque23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_pt_bosque_a,manually-annotated-corpora
200,http://hdl.handle.net/11022/0000-0007-C64C-5,historical-corpora
200,http://clara.nytud.hu/mtsz/run.cgi/first_form?corpname=MTSZ;lemma=;lpos=,historical-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudpl_sz23,manually-annotated-corpora
200,http://urn.fi/urn:nbn:fi:lb-20140730147,historical-corpora
200,http://ota.ox.ac.uk/desc/2544,historical-corpora
200,http://purl.ox.ac.uk/ota/2562,historical-corpora
200,http://clara.nytud.hu/mtsz/run.cgi/first_form,historical-corpora
200,http://www.deutschestextarchiv.de/doku/textquellen,historical-corpora
200,http://zefys.staatsbibliothek-berlin.de/ddr-presse/,historical-corpora
200,https://clarin.bbaw.de/en/corpus/,historical-corpora
200,http://srcmf.org/,historical-corpora
200,http://purl.ox.ac.uk/ota/2499,historical-corpora
200,http://urn.fi/urn:nbn:fi:lb-2016050301,historical-corpora
200,http://hdl.handle.net/11022/0000-0000-9B22-B,historical-corpora
200,http://www.deutschestextarchiv.de/,historical-corpora
200,https://acdh.oeaw.ac.at/abacus/corpus.html,historical-corpora
200,https://acdh.oeaw.ac.at/abacus/,historical-corpora
200,http://urn.fi/urn:nbn:fi:lb-2017082101,historical-corpora
200,http://hdl.grnet.gr/11500/AUTH-0000-0000-2C5A-B,parallel-corpora
200,http://hdl.handle.net/11022/0000-0000-9B23-A,historical-corpora
200,http://vakk.ut.ee/,historical-corpora
200,http://purl.ox.ac.uk/ota/2425,historical-corpora
200,http://fedora.clarin-d.uni-saarland.de/oldbailey/downloads.html,historical-corpora
200,http://fedora.clarin-d.uni-saarland.de/clmet/clmet3_1.zip,historical-corpora
200,http://purl.ox.ac.uk/ota/1477,historical-corpora
200,http://hdl.handle.net/11372/LRT-172,historical-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_pl_sz_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudpl_lfg23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_pl_lfg_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfro_srcmf23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fro_srcmf_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudcu_proiel23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_cu_proiel_a,manually-annotated-corpora
200,http://hdl.handle.net/11297/1-00-0000-0000-0000-0002-6,historical-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudno_nynorsklia23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_no_nynorsklia_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudno_nynorsk23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_no_nynorsk_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudno_bokmaal23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_no_bokmaal_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsme_giella23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sme_giella_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudlv_lvtb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_lv_lvtb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudla_perseus23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_la_perseus_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudla_ittb23,manually-annotated-corpora
200,http://urn.fi/urn:nbn:fi:lb-20140730170,historical-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_la_ittb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudla_proiel23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_la_proiel_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudko_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ko_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudko_gsd23,manually-annotated-corpora
200,http://fedora.clarin-d.uni-saarland.de/rsc_v4/access.html,historical-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ko_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudko_kaist23,manually-annotated-corpora
200,http://purl.ox.ac.uk/ota/2400,historical-corpora
200,http://ota.ahds.ac.uk/headers/2510.xml,historical-corpora
200,http://purl.ox.ac.uk/ota/2468,historical-corpora
200,http://purl.ox.ac.uk/ota/2021,historical-corpora
200,http://hdl.handle.net/11372/LRT-753,historical-corpora
200,http://purl.ox.ac.uk/ota/0701,historical-corpora
200,https://www.hansard-corpus.org/x.asp,historical-corpora
200,https://www.clarin.ac.uk/hansard-corpus,historical-corpora
200,http://hdl.grnet.gr/11500/UOA-0000-0000-2577-1,parallel-corpora
200,http://purl.ox.ac.uk/ota/2077,historical-corpora
200,http://purl.ox.ac.uk/ota/2461,historical-corpora
200,http://purl.ox.ac.uk/ota/2507,historical-corpora
200,http://gysseling.corpus.taalbanknederlands.inl.nl/gysseling/page/search,historical-corpora
200,http://brievenalsbuit.inl.nl/zeebrieven/page/search,historical-corpora
200,http://brievenalsbuit.inl.nl/zeebrieven/page/about,historical-corpora
200,http://purl.ox.ac.uk/ota/2481,historical-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ko_kaist_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudja_modern23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ja_modern_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudja_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ja_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudja_gsd23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ja_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudit_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_it_pud_a,manually-annotated-corpora
200,https://ivdnt.org/downloads/taalmaterialen/tstc-corpus-gysseling,historical-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudit_partut23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_it_partut_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudit_isdt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_it_isdt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudga_idt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ga_idt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudid_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_id_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudid_gsd23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_id_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudhu_szeged23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_hu_szeged_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudhi_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_hi_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudhi_hdtb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_hi_hdtb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudhe_htb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_he_htb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudel_gdt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_el_gdt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudgot_proiel23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_got_proiel_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudde_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_de_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudde_gsd23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_de_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudgl_ctg23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_gl_ctg_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fr_ftb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfr_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fr_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfr_spoken23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fr_spoken_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfr_sequoia23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fr_sequoia_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfr_gsd23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fr_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfr_partut23,manually-annotated-corpora
200,https://dev-www.clarin.eu/glossary,historical-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fr_partut_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfi_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fi_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfi_tdt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fi_tdt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfi_ftb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fi_ftb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudmyv_jr23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_myv_jr_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_en_lines_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fuden_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_en_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fuden_ewt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_en_ewt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fuden_gum23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_en_gum_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fuden_partut23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_en_partut_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudnl_lassysmall23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_nl_lassysmall_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudnl_alpino23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_nl_alpino_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudda_ddt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_da_ddt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudcs_cltt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_cs_cltt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudcs_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_cs_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudcs_fictree23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudcs_cac23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_cs_cac_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudcs_pdt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_cs_pdt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudzh_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_zh_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudzh_gsd23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_zh_gsd_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudca_ancora23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ca_ancora_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudbg_btb23,manually-annotated-corpora
200,http://hdl.grnet.gr/11500/AUTH-0000-0000-2557-5,parallel-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_bg_btb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudbe_hse23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_be_hse_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudeu_bdt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_eu_bdt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudbm_crb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_bm_crb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ar_nyuad_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudar_pud23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ar_pud_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudar_padt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ar_padt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudgrc_perseus23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_grc_perseus_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_af_afribooms_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudyo_ytb23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_yo_ytb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudwbp_ufal23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_wbp_ufal_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudug_udt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ug_udt_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_hsb_ufal_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fuduk_iu23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_uk_iu_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudte_mtg23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_te_mtg_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudtl_trg23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_tl_trg_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsl_sst23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sl_sst_a,manually-annotated-corpora
404,https://www.clarin.eu/resource-families/KonText,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsr_set23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sr_set_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudsa_ufal23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_sa_ufal_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudru_taiga23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_ru_taiga_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfa_seraji23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fa_seraji_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_pcm_nsc_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudmr_ufal23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_mr_ufal_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudmt_mudt23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_mt_mudt_a,manually-annotated-corpora
404,https://lindat.mff.cuni.cz/services/pmltq/%23!/treebank/udpcm_nsc23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudlt_hse23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_lt_hse_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudkmr_mg23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_kmr_mg_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudkpv_ikdp23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_kpv_ikdp_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudkpv_lattice23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_kpv_lattice_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudkk_ktb23,manually-annotated-corpora
200,http://urn.fi/urn:nbn:fi:lb-2016050302,historical-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_kk_ktb_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_qhe_hiencs_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudgl_treegal23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_gl_treegal_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudfo_oft23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_fo_oft_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fuden_lines23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_en_esl_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_hr_set_a,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/pmltq/?_escaped_fragment_=%2Ftreebank%2Fudcop_scriptorium23,manually-annotated-corpora
200,https://lindat.mff.cuni.cz/services/kontext/first_form?corpname=ud_23_cop_scriptorium_a,manually-annotated-corpora
